['234', 3390]
[['1164', '3356', '4673'], 4501711]
[['1056', '928', '967'], 4526411]
[['1078', '1599', '5976'], 4495611]
[['52', '607', '2148'], 4523611]
[['1105', '5565', '4006'], 4445711]
[['2168', '799', '295'], 4602611]
[['2324', '484', '443'], 4568411]
[['52', '485', '3103'], 4506211]
[['3181', '2186', '2176'], 4496311]
[['1039', '616', '1429'], 4507311]
[['1057', '3356', '3969'], 4468610]
[['605', '1855', '2858'], 4508911]
[['52', '607', '1036'], 4495810]
[['485', '251', '1743'], 4522311]
[['487', '849', '2281'], 4546011]
[['1581', '323', '3945'], 4553611]
[['2985', '622', '1626'], 4500710]
[['1777', '5565', '4625'], 4448511]
[['1599', '4035', '2176'], 4495410]
[['52', '509', '1384'], 4559711]
[['1017', '5565', '601'], 4443011]
[['2324', '2309', '794'], 4515111]
[['3764', '502', '1195'], 4500911]
[['1599', '4035', '3111'], 4497811]
[['1105', '922', '4065'], 4524811]
[['1855', '251', '3758'], 4485811]
[['1180', '1490', '3170'], 4513211]
[['295', '1855', '431'], 4492111]
[['484', '295', '1316'], 4507511]
[['1078', '251', '433'], 4486111]
[['1078', '1599', '2975'], 4499910]
[['1039', '1059', '583'], 4495811]
[['1039', '928', '4970'], 4518211]
[['2009', '251', '4045'], 4506911]
[['275', '323', '2185'], 4512511]
[['2985', '622', '836'], 4559611]
[['509', '3356', '3504'], 4479511]
[['605', '251', '2456'], 4504311]
[['2324', '2309', '1811'], 4547310]
[['638', '2344', '244'], 4497911]
[['849', '656', '2267'], 4493810]
[['638', '2344', '630'], 4517211]
[['288', '1056', '1629'], 4509211]
[['1637', '5565', '720'], 4464811]
[['484', '251', '1703'], 4474210]
[['2985', '295', '4078'], 4519311]
[['2324', '622', '4577'], 4518111]
[['605', '251', '6760'], 4481911]
[['4035', '251', '4065'], 4504611]
[['2324', '1177', '5098'], 4502811]
[['612', '2895', '1344'], 4508011]
[['509', '928', '23'], 4482111]
[['1177', '656', '5686'], 4496011]
[['3620', '616', '5099'], 4493110]
[['4426', '146', '2119'], 4498410]
[['638', '1057', '3512'], 4497011]
[['3620', '251', '702'], 4505310]
[['4035', '3826', '1827'], 4526411]
[['2985', '617', '3960'], 4476011]
[['638', '1855', '2367'], 4513211]
[['483', '922', '3791'], 4495010]
[['1039', '928', '3985'], 4494611]
[['638', '3356', '990'], 4528511]
[['2324', '1177', '2211'], 4521010]
[['749', '3001', '2130'], 4524711]
[['1017', '616', '2975'], 4499211]
[['509', '146', '1725'], 4531011]
[['635', '532', '4838'], 4529910]
[['1180', '323', '4755'], 4502211]
[['4426', '146', '1687'], 4503211]
[['605', '146', '1196'], 4497611]
[['288', '1180', '6711'], 4495311]
[['621', '502', '2850'], 4533911]
[['635', '3317', '4662'], 4548911]
[['1059', '2344', '583'], 4495011]
[['1779', '656', '4733'], 4540111]
[['1057', '616', '5097'], 4499010]
[['3620', '251', '996'], 4473411]
[['643', '3347', '727'], 4510411]
[['2985', '617', '3320'], 4472910]
[['1057', '749', '3357'], 4494711]
[['1850', '3001', '996'], 4493411]
[['487', '616', '2171'], 4494711]
[['612', '295', '2959'], 4533610]
[['1164', '502', '3120'], 4524511]
[['146', '617', '3969'], 4474711]
[['635', '70', '1352'], 4479111]
[['3181', '4426', '5100'], 4497611]
[['3181', '2186', '1703'], 4493811]
[['3001', '928', '3647'], 4503811]
[['922', '656', '299'], 4538211]
[['217', '2081', '105'], 4505811]
[['2309', '5565', '2062'], 4459110]
[['1850', '3001', '4684'], 4496010]
[['612', '532', '1350'], 4502011]
[['2247', '656', '2206'], 4512011]
[['3181', '621', '1629'], 4528411]
[['635', '612', '1741'], 4554211]
[['2009', '532', '3791'], 4495110]
[['483', '3152', '1703'], 4403610]
[['2009', '2324', '4045'], 4526811]
[['288', '1056', '2185'], 4493911]
[['1180', '323', '3959'], 4514511]
[['72', '3356', '2866'], 4481711]
[['1164', '1490', '3292'], 4509811]
[['3181', '82', '834'], 4515611]
[['801', '2895', '1632'], 4502211]
[['801', '2895', '610'], 4516111]
[['2009', '4315', '877'], 4576211]
[['70', '3356', '2395'], 4465911]
[['799', '2309', '3664'], 4529911]
[['488', '928', '1197'], 4475811]
[['4035', '251', '862'], 4502011]
[['275', '1581', '2409'], 4512511]
[['4035', '251', '865'], 4514411]
[['1177', '612', '3111'], 4498211]
[['801', '3620', '2280'], 4510411]
[['275', '3589', '883'], 4505411]
[['70', '3356', '1607'], 4480311]
[['3826', '622', '981'], 4518110]
[['484', '2186', '2229'], 4543311]
[['2985', '295', '4759'], 4495411]
[['82', '3764', '460'], 4496311]
[['801', '3589', '1703'], 4493011]
[['1017', '2985', '4509'], 4505210]
[['4426', '5565', '1194'], 4477310]
[['3315', '70', '3272'], 4487410]
[['1490', '146', '3352'], 4517811]
[['70', '3356', '1236'], 4483111]
[['1180', '323', '3719'], 4501811]
[['1059', '2344', '821'], 4517611]
[['801', '3001', '996'], 4492811]
[['3764', '502', '1113'], 4508811]
[['1777', '1056', '243'], 4474611]
[['291', '1772', '928'], 4552311]
[['291', '928', '601'], 4476011]
[['1177', '612', '243'], 4492611]
[['1059', '4035', '3383'], 4505811]
[['2895', '251', '98'], 4530011]
[['1059', '2344', '2808'], 4495911]
[['3003', '323', '1741'], 4553710]
[['1596', '1637', '5976'], 4496211]
[['1777', '3003', '1917'], 4506811]
[['799', '2895', '1348'], 4504911]
[['1059', '2344', '1063'], 4557511]
[['2009', '532', '5192'], 4499310]
[['146', '622', '1687'], 4503110]
[['1059', '288', '3419'], 4529711]
[['70', '3356', '1304'], 4465511]
[['2247', '3356', '4242'], 4490410]
[['621', '532', '3376'], 4492211]
[['612', '509', '1816'], 4506810]
[['1777', '3589', '2367'], 4513511]
[['922', '3764', '4835'], 4554311]
[['2344', '54', '1435'], 4505211]
[['146', '1056', '1051'], 4515911]
[['275', '1059', '444'], 4562011]
[['3181', '1105', '601'], 4496111]
[['621', '502', '4759'], 4495310]
[['635', '1180', '710'], 4507211]
[['1637', '2985', '991'], 4501610]
[['922', '656', '2178'], 4493211]
[['922', '656', '2119'], 4498711]
[['2186', '1888', '3356'], 4541111]
[['656', '3356', '552'], 4482211]
[['749', '3001', '1344'], 4508311]
[['638', '3826', '2123'], 4508811]
[['621', '532', '1629'], 4527210]
[['638', '509', '2178'], 4493811]
[['82', '295', '4194'], 4503111]
[['1850', '54', '4832'], 4509011]
[['1059', '2344', '3143'], 4528511]
[['2344', '291', '2269'], 4525411]
[['638', '3356', '6333'], 4467711]
[['82', '1177', '2344'], 4588711]
[['82', '2344', '1630'], 4493011]
[['2344', '502', '1687'], 4503410]
[['217', '2081', '1024'], 4525011]
[['2081', '656', '1683'], 4534910]
[['922', '509', '4509'], 4505210]
[['1118', '509', '2186'], 4591210]
[['1105', '487', '1827'], 4527311]
[['1596', '1637', '5510'], 4507911]
[['293', '70', '5192'], 4479411]
[['3826', '622', '2129'], 4509110]
[['1850', '288', '2951'], 4499011]
[['3317', '617', '3664'], 4510411]
[['635', '1177', '23'], 4501111]
[['3589', '3356', '4625'], 4474011]
[['1637', '5565', '2951'], 4446411]
[['487', '849', '980'], 4530710]
[['635', '3620', '5099'], 4493710]
[['3620', '146', '1703'], 4492711]
[['509', '146', '1197'], 4492911]
[['635', '3620', '4415'], 4522011]
[['3826', '70', '1316'], 4488211]
[['922', '484', '1304'], 4510411]
[['3620', '616', '2951'], 4497511]
[['2081', '485', '4966'], 4570811]
[['3090', '1090', '996'], 4425511]
[['487', '928', '1703'], 4474511]
[['487', '928', '812'], 4490310]
[['275', '1059', '1603'], 4501110]
[['328', '1017', '70'], 4573110]
[['1180', '616', '967'], 4563211]
[['607', '616', '2452'], 4520411]
[['2186', '5565', '19'], 4456911]
[['1581', '922', '2272'], 4563511]
[['70', '3356', '1467'], 4504211]
[['643', '509', '734'], 4504311]
[['638', '1855', '1556'], 4516511]
[['1637', '502', '740'], 4512410]
[['643', '251', '1708'], 4507611]
[['485', '54', '720'], 4516111]
[['643', '2344', '710'], 4507211]
[['488', '2344', '450'], 4537111]
[['1164', '3356', '1726'], 4487010]
[['3620', '146', '1195'], 4501010]
[['485', '5565', '2157'], 4449010]
[['485', '928', '2876'], 4522211]
[['485', '928', '3276'], 4521510]
[['3620', '3356', '3791'], 4468411]
[['488', '2186', '381'], 4504211]
[['488', '928', '381'], 4485811]
[['3620', '928', '740'], 4493411]
[['488', '291', '865'], 4534910]
[['488', '291', '3919'], 4519210]
[['2324', '1105', '2888'], 4546110]
[['1056', '70', '4839'], 4489511]
[['217', '621', '3885'], 4520811]
[['749', '3620', '3871'], 4509511]
[['799', '621', '4960'], 4495711]
[['643', '509', '931'], 4492210]
[['3315', '1059', '29'], 4502811]
[['217', '928', '1917'], 4488511]
[['3317', '749', '628'], 4502311]
[['217', '72', '3383'], 4506710]
[['488', '217', '734'], 4505911]
[['799', '1581', '771'], 4505911]
[['3620', '251', '1556'], 4497311]
[['799', '2309', '756'], 4521311]
[['485', '251', '702'], 4505411]
[['275', '1581', '3985'], 4513411]
[['288', '1056', '3612'], 4532411]
[['2985', '828', '5565'], 4492911]
[['488', '928', '238'], 4538611]
[['1056', '928', '3959'], 4477611]
[['2081', '485', '1923'], 4495911]
[['5565', '1104', '5698'], 4357111]
[['635', '2081', '1703'], 4493611]
[['635', '2081', '474'], 4572311]
[['3826', '622', '3357'], 4493911]
[['485', '5565', '4512'], 4441211]
[['635', '2081', '5976'], 4495611]
[['849', '146', '661'], 4530111]
[['799', '2895', '19'], 4509011]
[['488', '2186', '2102'], 4515711]
[['799', '1164', '702'], 4525611]
[['2247', '3356', '3959'], 4489411]
[['1059', '2344', '3724'], 4498711]
[['1017', '1057', '105'], 4505411]
[['1057', '1599', '3959'], 4514611]
[['3003', '4035', '2126'], 4494511]
[['3003', '4035', '3824'], 4514311]
[['1180', '323', '6711'], 4494911]
[['488', '928', '99'], 4531311]
[['488', '82', '460'], 4497810]
[['295', '1855', '244'], 4496511]
[['2324', '484', '1350'], 4503310]
[['488', '3003', '432'], 4548811]
[['749', '1855', '6710'], 4508911]
[['275', '323', '99'], 4549111]
[['509', '928', '1593'], 4495711]
[['1466', '3620', '146'], 4594411]
[['922', '3764', '4832'], 4508611]
[['488', '3620', '1556'], 4517711]
[['1056', '3356', '1036'], 4451111]
[['2009', '616', '1575'], 4514310]
[['3620', '3764', '4376'], 4502511]
[['288', '1180', '2013'], 4561411]
[['3315', '622', '1934'], 4527411]
[['217', '2081', '133'], 4514511]
[['1164', '3356', '3411'], 4475010]
[['1779', '323', '3458'], 4561711]
[['488', '5565', '3719'], 4451411]
[['2081', '656', '431'], 4492711]
[['1180', '616', '3361'], 4504810]
[['483', '1177', '4439'], 4495711]
[['1017', '5565', '996'], 4441011]
[['607', '616', '489'], 4509511]
[['1564', '1637', '2985'], 4607411]
[['2009', '2081', '848'], 4496911]
[['922', '484', '2417'], 4502611]
[['1039', '928', '5375'], 4517311]
[['2344', '502', '980'], 4530511]
[['2081', '485', '3376'], 4492711]
[['1059', '4035', '2118'], 4494911]
[['1779', '132', '1056'], 4553611]
[['849', '5565', '996'], 4440810]
[['643', '3347', '1069'], 4526011]
[['3315', '3826', '2951'], 4498611]
[['799', '1581', '3960'], 4495611]
[['1017', '1056', '5099'], 4475211]
[['1779', '656', '2889'], 4505211]
[['3181', '72', '4839'], 4528111]
[['1779', '509', '3875'], 4493111]
[['1078', '251', '4045'], 4506211]
[['2324', '622', '3352'], 4518411]
[['1779', '3001', '2265'], 4492911]
[['1779', '3001', '2119'], 4498911]
[['3315', '288', '2951'], 4499011]
[['1581', '4426', '2951'], 4498111]
[['643', '3347', '1934'], 4527310]
[['291', '849', '2269'], 4525411]
[['251', '5565', '1744'], 4424310]
[['3181', '4426', '5096'], 4501111]
[['922', '2247', '6636'], 4494210]
[['1581', '616', '3516'], 4497311]
[['616', '928', '2285'], 4506311]
[['293', '295', '431'], 4493110]
[['1180', '3620', '19'], 4508911]
[['605', '146', '4512'], 4492811]
[['217', '1177', '128'], 4509310]
[['82', '3764', '819'], 4531610]
[['1177', '2344', '740'], 4512210]
[['1779', '323', '3121'], 4507911]
[['2309', '801', '2265'], 4493411]
[['635', '323', '2129'], 4509811]
[['1039', '1059', '986'], 4569411]
[['323', '3090', '433'], 4504311]
[['275', '1581', '2402'], 4505211]
[['1164', '1490', '841'], 4501011]
[['1180', '3356', '1271'], 4488711]
[['293', '656', '2980'], 4513911]
[['288', '70', '105'], 4486311]
[['928', '251', '2062'], 4472811]
[['1059', '621', '4684'], 4495811]
[['1105', '1599', '431'], 4493311]
[['1581', '880', '4625'], 4499811]
[['1164', '1637', '444'], 4561710]
[['858', '275', '1059'], 4598310]
[['3181', '1105', '5698'], 4496811]
[['3181', '484', '5686'], 4497311]
[['3181', '72', '4833'], 4589311]
[['293', '2895', '3979'], 4497211]
[['293', '3620', '1825'], 4516311]
[['217', '3317', '375'], 4505611]
[['293', '82', '2185'], 4512311]
[['3315', '70', '1316'], 4489410]
[['928', '5565', '1195'], 4430911]
[['922', '509', '2389'], 4542611]
[['1164', '3356', '2409'], 4486511]
[['3589', '3356', '1725'], 4505411]
[['82', '295', '3152'], 4498411]
[['922', '509', '2157'], 4501110]
[['484', '251', '2412'], 4479311]
[['3589', '5565', '1611'], 4462011]
[['1581', '3620', '5510'], 4507011]
[['849', '656', '1607'], 4524310]
[['82', '295', '1603'], 4499911]
[['922', '509', '3985'], 4512711]
[['2081', '251', '727'], 4491111]
[['2324', '484', '3945'], 4554411]
[['2847', '72', '295'], 4618511]
[['4426', '849', '2279'], 4492210]
[['52', '3764', '1036'], 4495311]
[['2324', '1105', '1827'], 4528111]
[['2324', '1105', '2069'], 4496511]
[['1777', '622', '4625'], 4500011]
[['2985', '5565', '810'], 4476610]
[['1777', '2247', '4625'], 4500711]
[['72', '535', '471'], 4511011]
[['293', '656', '552'], 4507811]
[['621', '82', '1704'], 4513111]
[['1850', '3317', '4625'], 4500811]
[['1177', '2895', '4831'], 4502911]
[['656', '3356', '574'], 4514710]
[['1164', '849', '2265'], 4493110]
[['1039', '928', '5408'], 4512811]
[['605', '2186', '4512'], 4493011]
[['1039', '1059', '2062'], 4511711]
[['1180', '3356', '831'], 4527211]
[['621', '82', '3605'], 4508211]
[['2324', '2309', '133'], 4514811]
[['1039', '616', '3885'], 4520511]
[['1164', '849', '4506'], 4497310]
[['72', '295', '6239'], 4494310]
[['612', '2895', '1656'], 4541911]
[['72', '3356', '1836'], 4520211]
[['2309', '5565', '2402'], 4452711]
[['849', '656', '47'], 4525211]
[['4426', '146', '256'], 4528211]
[['217', '72', '2103'], 4549811]
[['612', '2895', '3985'], 4512011]
[['1017', '616', '2979'], 4514311]
[['509', '3589', '734'], 4503611]
[['2985', '617', '1651'], 4486111]
[['509', '2186', '1816'], 4506710]
[['509', '2186', '2889'], 4505111]
[['2344', '70', '1703'], 4474111]
[['3315', '3826', '1225'], 4527811]
[['484', '295', '3152'], 4498411]
[['1039', '880', '5100'], 4497311]
[['635', '607', '1958'], 4573611]
[['275', '5565', '2326'], 4481411]
[['293', '656', '431'], 4492711]
[['1581', '880', '3208'], 4513410]
[['509', '3356', '3333'], 4529011]
[['72', '3356', '5408'], 4505611]
[['2309', '749', '1811'], 4546610]
[['509', '928', '1197'], 4474511]
[['1057', '1599', '1609'], 4530911]
[['4426', '146', '2326'], 4532211]
[['2985', '622', '931'], 4491710]
[['1850', '1490', '345'], 4498811]
[['1850', '288', '103'], 4497111]
[['509', '2186', '2417'], 4502011]
[['1039', '928', '98'], 4531711]
[['1039', '1105', '381'], 4504411]
[['1599', '4035', '756'], 4520111]
[['2190', '1105', '922'], 4625411]
[['1599', '251', '1592'], 4544311]
[['323', '3090', '2808'], 4495211]
[['1599', '4035', '375'], 4504511]
[['323', '3090', '5634'], 4492011]
[['2168', '82', '295'], 4602111]
[['1039', '928', '4416'], 4475311]
[['4058', '3347', '656'], 4593211]
[['1017', '1057', '4660'], 4507811]
[['3181', '621', '2395'], 4511411]
[['928', '251', '1630'], 4455111]
[['3347', '656', '128'], 4508211]
[['3003', '4035', '877'], 4575211]
[['146', '616', '3320'], 4491110]
[['70', '3356', '1214'], 4479011]
[['146', '617', '2979'], 4495410]
[['146', '617', '1575'], 4494011]
[['1057', '1599', '3143'], 4528111]
[['288', '70', '2335'], 4515711]
[['1057', '880', '5098'], 4501811]
[['3181', '484', '4629'], 4521510]
[['799', '70', '125'], 4495011]
[['849', '70', '1143'], 4526411]
[['532', '29', '4731'], 4413211]
[['488', '2344', '243'], 4493711]
[['488', '251', '3791'], 4476211]
[['2081', '485', '1825'], 4516611]
[['1779', '1056', '1036'], 4477011]
[['291', '849', '2267'], 4494011]
[['3764', '656', '4837'], 4537611]
[['483', '1177', '431'], 4493511]
[['3315', '1581', '6333'], 4493711]
[['488', '3620', '3791'], 4495111]
[['488', '2344', '2279'], 4493611]
[['3764', '656', '4839'], 4526311]
[['2247', '3356', '3988'], 4486010]
[['749', '1855', '3384'], 4499011]
[['801', '2895', '4731'], 4500511]
[['801', '2895', '5099'], 4493211]
[['3181', '484', '3210'], 4504011]
[['484', '612', '2176'], 4495910]
[['483', '801', '942'], 4560211]
[['638', '291', '4577'], 4518211]
[['638', '291', '2265'], 4493310]
[['801', '3589', '960'], 4549311]
[['3181', '535', '5098'], 4503011]
[['1177', '2344', '1703'], 4493111]
[['323', '3090', '4506'], 4496710]
[['1777', '622', '1825'], 4516511]
[['3764', '656', '5976'], 4494611]
[['275', '1581', '5100'], 4497911]
[['82', '2344', '4614'], 4496411]
[['1059', '2344', '1683'], 4535510]
[['1177', '656', '97'], 4515111]
[['484', '295', '727'], 4510211]
[['1581', '4426', '3092'], 4520111]
[['612', '532', '3400'], 4492710]
[['1078', '1490', '1575'], 4513811]
[['1059', '4035', '1008'], 4526811]
[['3315', '622', '3272'], 4505911]
[['2895', '251', '1348'], 4485311]
[['1850', '2186', '4684'], 4496011]
[['635', '2081', '5100'], 4497510]
[['607', '3826', '828'], 4544611]
[['1978', '3001', '996'], 4494611]
[['801', '605', '4841'], 4515310]
[['291', '849', '1113'], 4509011]
[['1777', '656', '243'], 4492810]
[['2985', '612', '5653'], 4495411]
[['275', '5565', '3765'], 4452611]
[['291', '928', '3118'], 4479511]
[['801', '535', '4841'], 4515311]
[['2081', '656', '1679'], 4506711]
[['617', '2443', '5698'], 4395811]
[['3003', '323', '3258'], 4533911]
[['146', '5565', '6710'], 4457511]
[['1779', '656', '1130'], 4551411]
[['607', '1104', '5698'], 4409211]
[['2985', '617', '5698'], 4476711]
[['1059', '2344', '5634'], 4492711]
[['1059', '2344', '23'], 4501210]
[['1596', '1637', '740'], 4513211]
[['1777', '622', '2442'], 4531411]
[['3001', '928', '2808'], 4476811]
[['2247', '3356', '430'], 4483510]
[['1596', '1637', '3092'], 4521011]
[['849', '70', '2119'], 4479711]
[['922', '509', '1651'], 4505111]
[['2324', '2185', '1353'], 4418411]
[['509', '3356', '2864'], 4492811]
[['146', '622', '5234'], 4568511]
[['2344', '3003', '710'], 4506711]
[['1777', '5565', '848'], 4444111]
[['1057', '749', '2157'], 4500911]
[['3090', '251', '1344'], 4489011]
[['2344', '502', '1726'], 4511611]
[['1637', '2985', '4673'], 4527311]
[['635', '3620', '5094'], 4497711]
[['82', '2344', '1656'], 4542511]
[['1777', '2247', '3121'], 4508611]
[['483', '922', '2129'], 4510511]
[['635', '612', '3504'], 4505610]
[['1039', '928', '4625'], 4482011]
[['3181', '3001', '5096'], 4501210]
[['643', '605', '3237'], 4539911]
[['1105', '487', '1836'], 4545810]
[['635', '70', '2276'], 4481011]
[['1039', '2324', '1147'], 4551811]
[['4035', '70', '125'], 4494411]
[['291', '849', '6760'], 4500811]
[['635', '607', '6303'], 4493711]
[['1059', '4426', '6760'], 4501411]
[['323', '3090', '5192'], 4498010]
[['502', '616', '2116'], 4499311]
[['1855', '251', '345'], 4478110]
[['1039', '656', '5097'], 4499411]
[['399', '2009', '532'], 4603011]
[['288', '502', '1293'], 4514411]
[['217', '1177', '1700'], 4512211]
[['288', '1180', '471'], 4510810]
[['635', '1177', '4759'], 4495711]
[['635', '1177', '4439'], 4495511]
[['635', '1180', '3292'], 4509711]
[['291', '617', '4577'], 4498711]
[['52', '3347', '3910'], 4504811]
[['323', '3090', '808'], 4492311]
[['487', '2849', '3378'], 4433211]
[['635', '3620', '674'], 4524111]
[['2081', '656', '6239'], 4493611]
[['635', '612', '1036'], 4495511]
[['635', '612', '2013'], 4561611]
[['1637', '2985', '2975'], 4499911]
[['295', '3764', '720'], 4516111]
[['1779', '323', '6710'], 4509811]
[['1105', '5565', '3632'], 4442511]
[['3620', '3356', '848'], 4469811]
[['217', '2081', '1630'], 4493611]
[['487', '616', '4395'], 4501111]
[['635', '323', '2169'], 4567010]
[['635', '323', '1603'], 4500011]
[['1039', '656', '4509'], 4505211]
[['1637', '487', '2232'], 4514111]
[['1177', '1056', '2171'], 4476611]
[['1164', '3356', '2123'], 4483311]
[['1017', '5565', '3605'], 4456111]
[['1039', '616', '120'], 4527311]
[['488', '3620', '1651'], 4505911]
[['487', '617', '3512'], 4477411]
[['485', '928', '3666'], 4479511]
[['4035', '4315', '821'], 4516511]
[['656', '617', '299'], 4519011]
[['3620', '3356', '2171'], 4469411]
[['1017', '70', '2442'], 4512511]
[['2081', '485', '3724'], 4498611]
[['487', '616', '967'], 4563111]
[['251', '5565', '1703'], 4422111]
[['488', '291', '2265'], 4493910]
[['3620', '146', '3669'], 4500011]
[['749', '2186', '1934'], 4526911]
[['799', '1581', '115'], 4534211]
[['1180', '291', '2975'], 4499211]
[['4426', '928', '740'], 4493411]
[['3347', '656', '3988'], 4510910]
[['635', '70', '4834'], 4549411]
[['763', '1059', '4426'], 4601610]
[['849', '5565', '3910'], 4452411]
[['485', '251', '3292'], 4490310]
[['488', '2344', '2292'], 4497510]
[['1177', '1056', '3885'], 4501710]
[['3317', '749', '1435'], 4505711]
[['288', '70', '3810'], 4534211]
[['799', '509', '3504'], 4505511]
[['799', '509', '4509'], 4505410]
[['485', '5565', '996'], 4441010]
[['635', '622', '6303'], 4493111]
[['72', '485', '3605'], 4508311]
[['488', '251', '2062'], 4492711]
[['488', '1105', '2115'], 4503511]
[['1017', '487', '2040'], 4573611]
[['3003', '849', '3436'], 4517411]
[['488', '4597', '928'], 4561311]
[['2309', '635', '2176'], 4496311]
[['1105', '621', '1429'], 4507511]
[['2309', '635', '2456'], 4524111]
[['2895', '251', '2184'], 4484010]
[['2985', '617', '2176'], 4476911]
[['2009', '2081', '3232'], 4540611]
[['1850', '2186', '2850'], 4534811]
[['2009', '2081', '2400'], 4538411]
[['749', '4315', '1702'], 4507811]
[['1850', '288', '704'], 4546411]
[['3315', '288', '3352'], 4519210]
[['1017', '509', '3504'], 4505111]
[['217', '2081', '1467'], 4549411]
[['3315', '70', '1236'], 4509510]
[['3003', '323', '2118'], 4494511]
[['1059', '1772', '928'], 4552911]
[['1180', '291', '3632'], 4493810]
[['1017', '616', '1726'], 4511811]
[['1581', '2081', '1069'], 4526211]
[['1855', '251', '1346'], 4491910]
[['3003', '2387', '2206'], 4467111]
[['1017', '2985', '2184'], 4503810]
[['3315', '70', '1350'], 4484111]
[['3317', '1056', '3518'], 4538011]
[['1017', '509', '929'], 4528711]
[['621', '251', '3045'], 4500811]
[['1180', '291', '1113'], 4509111]
[['607', '1017', '5058'], 4548411]
[['1779', '2247', '685'], 4545911]
[['3315', '288', '1196'], 4498911]
[['849', '5565', '4442'], 4442111]
[['612', '2895', '2184'], 4503110]
[['3315', '1059', '720'], 4517711]
[['1105', '922', '4759'], 4496310]
[['849', '5565', '1744'], 4443211]
[['488', '82', '2258'], 4543311]
[['643', '3347', '119'], 4492110]
[['293', '70', '125'], 4494611]
[['275', '323', '2280'], 4510910]
[['1490', '146', '2335'], 4534211]
[['51', '3315', '3826'], 4595011]
[['1490', '146', '1614'], 4520311]
[['251', '5565', '3719'], 4430911]
[['2081', '485', '812'], 4509111]
[['2009', '2081', '6710'], 4511111]
[['3181', '4426', '4653'], 4519510]
[['1078', '1599', '769'], 4501611]
[['4035', '4426', '3824'], 4514311]
[['2309', '635', '720'], 4517011]
[['2309', '635', '817'], 4587111]
[['3589', '3356', '1036'], 4469211]
[['488', '323', '2102'], 4515711]
[['1057', '2344', '2292'], 4496510]
[['2985', '5565', '2951'], 4446311]
[['612', '295', '5100'], 4496911]
[['293', '2895', '2126'], 4494510]
[['2985', '622', '3871'], 4509410]
[['295', '1855', '243'], 4491711]
[['858', '2324', '1177'], 4597811]
[['1056', '3356', '3212'], 4478411]
[['293', '82', '5102'], 4517311]
[['1056', '928', '103'], 4459011]
[['293', '295', '2129'], 4509711]
[['217', '3317', '1744'], 4496011]
[['635', '323', '2126'], 4494911]
[['1581', '4426', '740'], 4512311]
[['1039', '656', '2951'], 4498311]
[['484', '251', '1698'], 4526811]
[['293', '291', '5192'], 4498410]
[['2186', '3356', '381'], 4477511]
[['1017', '2985', '4416'], 4493510]
[['1164', '1637', '4509'], 4505611]
[['1056', '3356', '674'], 4480011]
[['849', '656', '1683'], 4534610]
[['2324', '484', '702'], 4525511]
[['2324', '484', '1348'], 4505910]
[['3181', '251', '1655'], 4504911]
[['849', '656', '1170'], 4495411]
[['1850', '3001', '4831'], 4504011]
[['72', '485', '1825'], 4516811]
[['1039', '656', '834'], 4515011]
[['607', '616', '1718'], 4512911]
[['1105', '922', '119'], 4492710]
[['54', '1090', '996'], 4425511]
[['72', '295', '3121'], 4508111]
[['1581', '1855', '980'], 4530511]
[['72', '3356', '381'], 4478210]
[['621', '82', '3103'], 4506111]
[['1164', '1637', '541'], 4544411]
[['749', '1855', '2130'], 4524111]
[['1777', '656', '101'], 4537010]
[['1777', '4035', '209'], 4585211]
[['1039', '70', '3788'], 4492411]
[['4426', '5565', '2178'], 4441211]
[['484', '612', '4242'], 4515711]
[['1637', '487', '4395'], 4501810]
[['1180', '3356', '5686'], 4470911]
[['1164', '251', '3376'], 4473711]
[['72', '295', '1021'], 4529011]
[['638', '535', '727'], 4511010]
[['605', '146', '2119'], 4498511]
[['1164', '502', '980'], 4531011]
[['1039', '70', '120'], 4508611]
[['2895', '928', '9'], 4525311]
[['1177', '1579', '1056'], 4562811]
[['612', '2895', '1991'], 4513011]
[['295', '1855', '2127'], 4492311]
[['2985', '622', '2127'], 4493010]
[['509', '3356', '1194'], 4503711]
[['72', '3356', '6239'], 4468811]
[['638', '3356', '4506'], 4472111]
[['1850', '1779', '3121'], 4509010]
[['799', '1164', '1575'], 4514310]
[['638', '1777', '673'], 4529911]
[['1599', '4035', '2102'], 4514311]
[['509', '146', '1917'], 4506111]
[['1059', '4035', '3118'], 4498511]
[['1637', '2985', '1836'], 4545811]
[['605', '2186', '2119'], 4498711]
[['4035', '4315', '19'], 4508211]
[['2985', '622', '3483'], 4519711]
[['1599', '4035', '5510'], 4506610]
[['3181', '621', '3669'], 4501511]
[['1017', '487', '5653'], 4495510]
[['484', '295', '1349'], 4499111]
[['484', '295', '1348'], 4504911]
[['3620', '616', '3512'], 4495811]
[['1779', '323', '1912'], 4539511]
[['1039', '656', '3758'], 4506210]
[['488', '82', '2456'], 4524811]
[['484', '295', '244'], 4497411]
[['1850', '1490', '4509'], 4505711]
[['2985', '295', '3297'], 4540611]
[['612', '2895', '1346'], 4511311]
[['1850', '54', '1725'], 4531811]
[['293', '70', '5099'], 4474611]
[['621', '1180', '2367'], 4513611]
[['612', '295', '1917'], 4506311]
[['928', '251', '3959'], 4476911]
[['3589', '3356', '2399'], 4501211]
[['799', '2895', '1112'], 4534911]
[['146', '616', '9'], 4543711]
[['1057', '880', '3959'], 4514411]
[['146', '1056', '3871'], 4490811]
[['2895', '928', '6333'], 4473611]
