['278', 379810]
[['298', '201', '330', '291'], 4456617]
[['384', '279', '373', '276'], 4310517]
[['305', '176', '392', '455'], 4393514]
[['263', '201', '248', '381'], 4404815]
[['411', '455', '108', '425'], 4337915]
[['103', '663', '519', '455'], 4378818]
[['663', '384', '269', '519'], 4349716]
[['5', '330', '291', '27'], 4388616]
[['176', '425', '390', '381'], 4315817]
[['330', '519', '279', '276'], 4328014]
[['448', '117', '330', '75'], 4387315]
[['396', '269', '316', '331'], 4339616]
[['340', '225', '269', '519'], 4452618]
[['340', '291', '463', '390'], 4390517]
[['115', '330', '425', '390'], 4370816]
[['202', '463', '425', '390'], 4355917]
[['230', '198', '278', '425'], 4391715]
[['341', '535', '425', '375'], 4341017]
[['225', '265', '535', '519'], 4416215]
[['403', '341', '330', '278'], 4401317]
[['280', '198', '27', '425'], 4408417]
[['356', '341', '330', '108'], 4408416]
[['44', '330', '27', '425'], 4369417]
[['396', '351', '286', '316'], 4365518]
[['181', '103', '286', '425'], 4424614]
[['663', '519', '316', '390'], 4330616]
[['193', '198', '419', '373'], 4411817]
[['198', '503', '286', '381'], 4388015]
[['392', '291', '390', '381'], 4309217]
[['341', '463', '455', '331'], 4331516]
[['352', '330', '425', '276'], 4468816]
[['223', '419', '330', '455'], 4457218]
[['107', '384', '291', '381'], 4328914]
[['181', '198', '519', '425'], 4412513]
[['304', '167', '278', '425'], 4372716]
[['56', '198', '291', '27'], 4428515]
[['67', '5', '269', '381'], 4462716]
[['286', '108', '425', '381'], 4315912]
[['77', '198', '419', '373'], 4423516]
[['304', '176', '234', '381'], 4355616]
[['376', '176', '425', '400'], 4354116]
[['448', '274', '286', '75'], 4388917]
[['269', '519', '108', '381'], 4319117]
[['77', '167', '425', '373'], 4373414]
[['131', '396', '97', '425'], 4398517]
[['218', '403', '330', '276'], 4436516]
[['201', '341', '458', '330'], 4391618]
[['245', '176', '390', '276'], 4376417]
[['198', '291', '278', '27'], 4355817]
[['477', '27', '425', '390'], 4371717]
[['341', '425', '375', '373'], 4323117]
[['448', '330', '108', '27'], 4371116]
[['261', '56', '269', '425'], 4488217]
[['200', '103', '286', '425'], 4444817]
[['141', '198', '330', '291'], 4408514]
[['419', '291', '455', '400'], 4344516]
[['225', '167', '286', '291'], 4397518]
[['181', '225', '448', '519'], 4468515]
[['366', '266', '286', '381'], 4420815]
[['341', '286', '291', '108'], 4349217]
[['498', '103', '367', '286'], 4452517]
[['305', '376', '455', '425'], 4401416]
[['131', '248', '291', '400'], 4364917]
[['147', '201', '330', '291'], 4456717]
[['458', '291', '455', '278'], 4340517]
[['340', '367', '419', '463'], 4456016]
[['458', '663', '108', '390'], 4346317]
[['312', '376', '27', '425'], 4423513]
[['407', '458', '330', '455'], 4416717]
[['351', '286', '316', '425'], 4339214]
[['261', '67', '198', '425'], 4538517]
[['535', '392', '519', '425'], 4330817]
[['181', '286', '269', '331'], 4381816]
[['103', '425', '234', '381'], 4339816]
[['230', '455', '316', '390'], 4356717]
[['411', '458', '330', '149'], 4385419]
[['455', '425', '373', '276'], 4300717]
[['44', '107', '269', '519'], 4376418]
[['305', '425', '373', '276'], 4353517]
[['149', '269', '279', '27'], 4338915]
[['503', '286', '291', '381'], 4354514]
[['225', '392', '291', '455'], 4378516]
[['121', '367', '376', '286'], 4499315]
[['67', '198', '201', '381'], 4459217]
[['330', '454', '291', '455'], 4344018]
[['131', '448', '269', '75'], 4400217]
[['448', '330', '455', '375'], 4368916]
[['269', '279', '27', '276'], 4317116]
[['44', '131', '27', '425'], 4392617]
[['248', '291', '390', '400'], 4321613]
[['142', '141', '330', '291'], 4411917]
[['304', '341', '330', '291'], 4395415]
[['301', '663', '291', '390'], 4354017]
[['304', '290', '167', '291'], 4398316]
[['261', '115', '425', '390'], 4449316]
[['312', '519', '291', '390'], 4397717]
[['44', '341', '291', '455'], 4381217]
[['117', '286', '316', '27'], 4344217]
[['322', '198', '411', '425'], 4410417]
[['419', '286', '384', '269'], 4369118]
[['367', '269', '519', '279'], 4363518]
[['201', '291', '316', '27'], 4341817]
[['203', '535', '519', '291'], 4428715]
[['448', '458', '234', '381'], 4354915]
[['198', '330', '286', '425'], 4374912]
[['67', '458', '330', '108'], 4446315]
[['181', '245', '142', '141'], 45093211]
[['198', '269', '455', '331'], 4352714]
[['203', '265', '269', '519'], 4456418]
[['419', '519', '390', '331'], 4332515]
[['263', '448', '167', '381'], 4425517]
[['376', '269', '108', '27'], 4354615]
[['322', '176', '279', '373'], 4366616]
[['181', '341', '107', '269'], 4413116]
[['67', '455', '234', '381'], 4394817]
[['56', '269', '27', '425'], 4394116]
[['376', '455', '400', '331'], 4333316]
[['304', '198', '278', '425'], 4392115]
[['367', '149', '291', '455'], 4371218]
[['383', '225', '519', '291'], 4490317]
[['380', '330', '27', '276'], 4414017]
[['167', '384', '425', '373'], 4332417]
[['108', '278', '27', '425'], 4315514]
[['407', '131', '535', '425'], 4426317]
[['198', '458', '108', '381'], 4363917]
[['141', '448', '286', '291'], 4402117]
[['203', '181', '322', '519'], 4514617]
[['305', '198', '425', '400'], 4399717]
[['261', '117', '425', '381'], 4417016]
[['181', '455', '278', '425'], 4375517]
[['225', '330', '269', '519'], 4394915]
[['117', '176', '286', '425'], 4355617]
[['225', '286', '519', '291'], 4383517]
[['198', '376', '425', '400'], 4375017]
[['419', '278', '425', '234'], 4333815]
[['167', '108', '425', '400'], 4327314]
[['407', '269', '519', '455'], 4392516]
[['411', '341', '291', '455'], 4360518]
[['5', '301', '291', '381'], 4389716]
[['312', '663', '316', '390'], 4407316]
[['248', '519', '390', '400'], 4321815]
[['201', '330', '455', '278'], 4356415]
[['340', '263', '419', '316'], 4482318]
[['340', '263', '181', '425'], 4509017]
[['419', '301', '291', '316'], 4374617]
[['290', '341', '291', '455'], 4362114]
[['67', '341', '351', '269'], 4452115]
[['290', '330', '519', '455'], 4358017]
[['458', '269', '108', '381'], 4334917]
[['5', '519', '425', '390'], 4366216]
[['411', '248', '425', '381'], 4337017]
[['245', '341', '176', '381'], 4399217]
[['284', '519', '425', '390'], 4456917]
[['312', '181', '107', '425'], 4462516]
[['121', '107', '234', '381'], 4418213]
[['367', '455', '390', '331'], 4339715]
[['407', '376', '341', '286'], 4437616]
[['167', '149', '27', '425'], 4344915]
[['223', '305', '367', '455'], 4503817]
[['341', '176', '455', '375'], 4351516]
[['304', '448', '519', '291'], 4400715]
[['198', '455', '108', '425'], 4354316]
[['535', '392', '425', '390'], 4323017]
[['450', '198', '97', '291'], 4421218]
[['192', '519', '455', '425'], 4434617]
[['340', '403', '351', '390'], 4449317]
[['269', '519', '455', '316'], 4330918]
[['330', '535', '27', '425'], 4340113]
[['301', '266', '291', '381'], 4355215]
[['248', '279', '425', '373'], 4320214]
[['312', '141', '330', '425'], 4446415]
[['176', '279', '27', '276'], 4325214]
[['55', '286', '75', '381'], 4414517]
[['291', '27', '425', '390'], 4311917]
[['298', '67', '291', '381'], 4504117]
[['341', '269', '519', '437'], 4336615]
[['341', '330', '663', '455'], 4367917]
[['249', '330', '291', '27'], 4385615]
[['380', '245', '269', '392'], 4475216]
[['201', '341', '663', '455'], 4373418]
[['107', '286', '278', '381'], 4326812]
[['341', '519', '400', '331'], 4323712]
[['356', '330', '278', '425'], 4385017]
[['267', '198', '291', '27'], 4466616]
[['367', '503', '269', '455'], 4397318]
[['330', '291', '425', '390'], 4327517]
[['340', '131', '316', '425'], 4427915]
[['253', '384', '291', '381'], 4374116]
[['121', '403', '176', '390'], 4485216]
[['274', '396', '330', '291'], 4385717]
[['305', '198', '107', '425'], 4414915]
[['305', '141', '455', '425'], 4408217]
[['198', '376', '425', '373'], 4373017]
[['330', '149', '519', '425'], 4346914]
[['448', '117', '330', '291'], 4389718]
[['181', '305', '149', '425'], 4442217]
[['396', '535', '455', '425'], 4350716]
[['341', '269', '400', '331'], 4328812]
[['121', '176', '107', '234'], 4442517]
[['176', '330', '279', '425'], 4345716]
[['253', '291', '455', '375'], 4374516]
[['176', '330', '390', '400'], 4337517]
[['225', '131', '291', '463'], 4413718]
[['403', '458', '279', '276'], 4377814]
[['245', '269', '27', '276'], 4372917]
[['392', '455', '425', '390'], 4315317]
[['54', '330', '269', '519'], 4399818]
[['340', '230', '463', '390'], 4428615]
[['448', '266', '291', '381'], 4367112]
[['56', '245', '269', '381'], 4444616]
[['403', '198', '330', '108'], 4419518]
[['67', '367', '201', '381'], 4457617]
[['103', '419', '400', '331'], 4372316]
[['141', '107', '425', '381'], 4352016]
[['181', '448', '269', '375'], 4417214]
[['117', '384', '269', '381'], 4340715]
[['200', '411', '458', '330'], 4450517]
[['419', '411', '316', '425'], 4362916]
[['498', '201', '425', '381'], 4374717]
[['121', '425', '390', '400'], 4413015]
[['448', '463', '75', '381'], 4347217]
[['356', '198', '425', '381'], 4396017]
[['411', '458', '330', '108'], 4373115]
[['142', '458', '107', '390'], 4380817]
[['298', '286', '291', '381'], 4419815]
[['341', '269', '279', '27'], 4344716]
[['403', '97', '201', '330'], 4424418]
[['407', '330', '286', '75'], 4403916]
[['376', '330', '519', '425'], 4361912]
[['142', '458', '330', '535'], 4400919]
[['44', '663', '269', '381'], 4368217]
[['419', '384', '108', '381'], 4345616]
[['249', '202', '198', '425'], 4444615]
[['419', '176', '234', '381'], 4343116]
[['67', '411', '316', '425'], 4428817]
[['367', '176', '286', '381'], 4367115]
[['200', '340', '225', '316'], 4522717]
[['201', '392', '291', '381'], 4334917]
[['448', '519', '455', '316'], 4360518]
[['419', '286', '269', '392'], 4364314]
[['261', '286', '269', '425'], 4424716]
[['202', '419', '330', '425'], 4401417]
[['245', '663', '390', '381'], 4373917]
[['477', '198', '27', '425'], 4412417]
[['97', '201', '458', '248'], 4391019]
[['225', '201', '454', '291'], 4399918]
[['245', '419', '201', '392'], 4426718]
[['384', '392', '519', '425'], 4328917]
[['121', '67', '198', '381'], 4546216]
[['298', '201', '458', '330'], 4472717]
[['263', '201', '269', '381'], 4399617]
[['301', '201', '411', '425'], 4380516]
[['167', '176', '390', '373'], 4337017]
[['312', '181', '519', '425'], 4455714]
[['407', '450', '286', '425'], 4429617]
[['301', '286', '291', '316'], 4355118]
[['198', '419', '330', '291'], 4399417]
[['411', '455', '316', '425'], 4337415]
[['367', '286', '381', '331'], 4342216]
[['263', '198', '330', '384'], 4441217]
[['107', '291', '455', '381'], 4322517]
[['330', '519', '425', '276'], 4324517]
[['280', '367', '286', '269'], 4427318]
[['519', '390', '400', '331'], 4299814]
[['103', '341', '373', '331'], 4362316]
[['75', '425', '390', '381'], 4299717]
[['149', '286', '316', '381'], 4331416]
[['341', '535', '425', '373'], 4336816]
[['448', '535', '291', '27'], 4366616]
[['280', '198', '425', '381'], 4399317]
[['663', '519', '425', '390'], 4326515]
[['396', '351', '316', '425'], 4354515]
[['245', '419', '117', '381'], 4410417]
[['121', '265', '411', '269'], 4485818]
[['339', '245', '367', '269'], 4485518]
[['198', '176', '330', '455'], 4386017]
[['149', '291', '279', '27'], 4334713]
[['77', '341', '330', '455'], 4404216]
[['56', '198', '425', '381'], 4414416]
[['67', '5', '425', '381'], 4452116]
[['286', '108', '278', '425'], 4324814]
[['245', '448', '117', '381'], 4419513]
[['203', '392', '519', '291'], 4421716]
[['131', '291', '27', '425'], 4355917]
[['305', '198', '201', '425'], 4426216]
[['367', '535', '269', '455'], 4372718]
[['131', '265', '27', '425'], 4386316]
[['131', '396', '316', '425'], 4378714]
[['312', '376', '519', '425'], 4426513]
[['121', '280', '245', '381'], 4531517]
[['117', '278', '425', '381'], 4322714]
[['218', '403', '390', '276'], 4416517]
[['56', '403', '103', '367'], 45171211]
[['286', '278', '425', '276'], 4315217]
[['245', '176', '27', '276'], 4380915]
[['198', '117', '519', '291'], 4375616]
[['448', '330', '108', '381'], 4362017]
[['218', '198', '330', '291'], 4434618]
[['448', '419', '316', '381'], 4374217]
[['56', '356', '425', '381'], 4432817]
[['261', '56', '425', '381'], 4472217]
[['341', '176', '663', '27'], 4365817]
[['115', '27', '425', '390'], 4355316]
[['341', '458', '330', '149'], 4384917]
[['202', '201', '330', '291'], 4399818]
[['201', '286', '75', '381'], 4337415]
[['419', '291', '455', '316'], 4351416]
[['269', '455', '381', '331'], 4307313]
[['356', '201', '248', '381'], 4396216]
[['330', '535', '286', '108'], 4352818]
[['181', '225', '448', '286'], 4474118]
[['103', '455', '373', '331'], 4345116]
[['455', '75', '390', '400'], 4308716]
[['107', '316', '425', '381'], 4316516]
[['267', '225', '291', '27'], 4482316]
[['312', '200', '225', '519'], 4531116]
[['351', '27', '425', '390'], 4324216]
[['448', '663', '269', '519'], 4378117]
[['458', '663', '455', '390'], 4347217]
[['312', '304', '274', '425'], 4461317]
[['193', '519', '425', '390'], 4350816]
[['202', '448', '396', '330'], 4437319]
[['218', '396', '330', '425'], 4416715]
[['274', '341', '269', '437'], 4359815]
[['340', '419', '351', '316'], 4434016]
[['141', '341', '330', '455'], 4391018]
[['263', '301', '425', '381'], 4394517]
[['265', '107', '269', '381'], 4358717]
[['201', '176', '330', '519'], 4371715]
[['198', '535', '286', '291'], 4374615]
[['301', '663', '425', '381'], 4344117]
[['248', '291', '390', '381'], 4317614]
[['377', '341', '425', '331'], 4494916]
[['107', '384', '291', '27'], 4337617]
[['261', '411', '269', '425'], 4435616]
[['181', '141', '519', '291'], 4418216]
[['181', '230', '535', '425'], 4423617]
[['304', '248', '291', '381'], 4363915]
[['448', '458', '286', '381'], 4372215]
[['245', '403', '463', '390'], 4421317]
[['176', '278', '27', '234'], 4323317]
[['448', '269', '108', '375'], 4359417]
[['312', '249', '198', '425'], 4480615]
[['148', '225', '392', '27'], 4582617]
[['341', '425', '375', '331'], 4320416]
[['245', '291', '279', '27'], 4377617]
[['121', '419', '176', '234'], 4460913]
[['263', '448', '341', '381'], 4428315]
[['181', '341', '663', '269'], 4416616]
[['56', '269', '425', '381'], 4385016]
[['367', '149', '291', '381'], 4359717]
[['201', '107', '269', '519'], 4358214]
[['380', '330', '27', '425'], 4419517]
[['245', '330', '535', '291'], 4402216]
[['121', '322', '286', '381'], 4465616]
[['203', '181', '225', '519'], 4526517]
[['263', '218', '384', '269'], 4459516]
[['67', '193', '341', '269'], 4476418]
[['181', '455', '425', '400'], 4370215]
[['103', '330', '286', '384'], 4392618]
[['225', '198', '454', '291'], 4414817]
[['419', '278', '425', '381'], 4332917]
[['419', '463', '390', '400'], 4337816]
[['201', '535', '269', '519'], 4358513]
[['198', '97', '291', '455'], 4380017]
[['56', '266', '291', '381'], 4402414]
[['67', '198', '291', '108'], 4451218]
[['341', '107', '291', '27'], 4348916]
[['225', '149', '291', '455'], 4387917]
[['202', '448', '291', '375'], 4397416]
[['411', '341', '291', '463'], 4360818]
[['305', '103', '384', '425'], 4420516]
[['340', '198', '419', '201'], 44746210]
[['5', '301', '425', '390'], 4389116]
[['301', '291', '316', '381'], 4337617]
[['286', '269', '463', '75'], 4335217]
[['225', '202', '291', '27'], 4415916]
[['56', '225', '519', '425'], 4441917]
[['340', '263', '181', '269'], 4519216]
[['176', '107', '276', '381'], 4324917]
[['121', '225', '448', '286'], 4523617]
[['305', '290', '455', '108'], 4396518]
[['284', '535', '291', '455'], 4476817]
[['225', '149', '291', '27'], 4385614]
[['203', '141', '419', '291'], 4479818]
[['367', '455', '400', '331'], 4339114]
[['352', '448', '167', '330'], 4533217]
[['198', '396', '330', '291'], 4395316]
[['280', '201', '286', '381'], 4395916]
[['131', '198', '97', '291'], 4416317]
[['396', '286', '384', '291'], 4360916]
[['286', '291', '279', '381'], 4319916]
[['341', '176', '663', '455'], 4368516]
[['223', '419', '455', '316'], 4443216]
[['218', '27', '425', '276'], 4368817]
[['301', '266', '341', '381'], 4371817]
[['330', '316', '27', '425'], 4331113]
[['341', '330', '291', '455'], 4357014]
[['341', '373', '381', '331'], 4309815]
[['198', '176', '330', '27'], 4383417]
[['176', '279', '27', '390'], 4328517]
[['341', '330', '286', '269'], 4367518]
[['44', '330', '75', '27'], 4371917]
[['77', '341', '458', '455'], 4407318]
[['225', '448', '367', '286'], 4450815]
[['167', '107', '291', '390'], 4341617]
[['176', '286', '278', '276'], 4332816]
[['419', '286', '269', '316'], 4361817]
[['358', '351', '286', '291'], 4421518]
[['312', '141', '330', '291'], 4451617]
[['181', '304', '519', '425'], 4417014]
[['263', '330', '384', '269'], 4412518]
[['121', '286', '276', '381'], 4417216]
[['245', '291', '27', '276'], 4368316]
[['225', '97', '330', '291'], 4408918]
[['245', '458', '176', '107'], 4417718]
[['305', '141', '425', '400'], 4400617]
[['245', '498', '367', '381'], 4449017]
[['201', '176', '519', '455'], 4359017]
[['147', '181', '341', '269'], 4503117]
[['301', '396', '291', '316'], 4370318]
[['198', '376', '201', '425'], 4401215]
[['448', '117', '286', '75'], 4380417]
[['56', '367', '269', '381'], 4423517]
[['341', '384', '291', '27'], 4347415]
[['286', '519', '291', '316'], 4332317]
[['384', '269', '279', '27'], 4333517]
[['458', '176', '107', '390'], 4357116]
[['198', '108', '390', '400'], 4344417]
[['44', '286', '278', '381'], 4356414]
[['396', '535', '269', '455'], 4360417]
[['121', '176', '107', '381'], 4442015]
[['419', '274', '291', '455'], 4376018]
[['121', '498', '27', '276'], 4466017]
[['15', '304', '167', '291'], 4450617]
[['176', '330', '425', '234'], 4336317]
[['458', '286', '384', '381'], 4343317]
[['56', '392', '291', '27'], 4396114]
[['407', '341', '458', '535'], 4428618]
[['305', '286', '384', '425'], 4386614]
[['201', '278', '425', '381'], 4326416]
[['340', '330', '291', '108'], 4409418]
[['407', '305', '341', '455'], 4456314]
[['458', '176', '375', '234'], 4339717]
[['141', '107', '519', '291'], 4369216]
[['56', '245', '269', '392'], 4457418]
[['245', '419', '279', '276'], 4394916]
[['181', '248', '269', '375'], 4392317]
[['181', '448', '341', '375'], 4429415]
[['67', '181', '142', '198'], 4545418]
[['121', '419', '390', '400'], 4443816]
[['351', '107', '316', '381'], 4333317]
[['498', '201', '330', '425'], 4399217]
[['265', '108', '425', '381'], 4339516]
[['458', '291', '276', '437'], 4319416]
[['198', '291', '27', '425'], 4353117]
[['448', '663', '269', '27'], 4375017]
[['198', '279', '425', '373'], 4344714]
[['121', '367', '291', '381'], 4454116]
[['367', '201', '269', '519'], 4383618]
[['304', '248', '425', '381'], 4358316]
[['376', '330', '108', '425'], 4360614]
[['44', '663', '269', '27'], 4377217]
[['312', '384', '519', '425'], 4405614]
[['67', '411', '108', '381'], 4422617]
[['286', '75', '425', '381'], 4313714]
[['330', '663', '455', '108'], 4350216]
[['67', '286', '425', '276'], 4408216]
[['167', '291', '455', '400'], 4333817]
[['198', '503', '286', '425'], 4394317]
[['330', '279', '425', '390'], 4326216]
[['261', '286', '425', '276'], 4409417]
[['201', '663', '425', '381'], 4339717]
[['245', '201', '519', '276'], 4389417]
[['97', '411', '330', '291'], 4376617]
[['107', '463', '316', '390'], 4326115]
[['181', '367', '535', '269'], 4429418]
[['263', '198', '419', '330'], 4460318]
[['312', '181', '107', '519'], 4468017]
[['663', '384', '269', '381'], 4337616]
[['253', '341', '286', '381'], 4391116]
[['305', '176', '455', '276'], 4381816]
[['341', '286', '278', '381'], 4336514]
[['330', '519', '455', '108'], 4339017]
[['214', '286', '269', '392'], 4397816]
[['230', '367', '463', '390'], 4391217]
[['419', '425', '390', '400'], 4332512]
[['245', '519', '291', '276'], 4371117]
[['181', '498', '269', '519'], 4434717]
[['181', '54', '225', '519'], 4488217]
[['121', '97', '291', '381'], 4440517]
[['225', '265', '269', '519'], 4413115]
[['519', '390', '276', '437'], 4296816]
[['75', '425', '390', '400'], 4304013]
[['263', '458', '330', '149'], 4429618]
[['230', '198', '384', '425'], 4399716]
[['67', '200', '269', '316'], 4498718]
[['280', '198', '286', '425'], 4417317]
[['392', '519', '316', '390'], 4319917]
[['218', '450', '330', '269'], 4446618]
[['384', '392', '27', '425'], 4325817]
[['142', '448', '301', '75'], 4419217]
[['396', '455', '316', '331'], 4334915]
[['290', '330', '519', '291'], 4358416]
[['121', '55', '448', '381'], 4550517]
[['352', '330', '291', '276'], 4474117]
[['352', '245', '330', '276'], 4527714]
[['340', '198', '419', '316'], 4455117]
[['376', '341', '107', '27'], 4375917]
[['448', '274', '286', '375'], 4385917]
[['286', '269', '75', '381'], 4323914]
[['411', '291', '463', '455'], 4344118]
[['97', '286', '278', '381'], 4338415]
[['369', '448', '341', '27'], 4422117]
[['305', '198', '201', '455'], 4431118]
[['267', '304', '419', '291'], 4499318]
[['263', '103', '384', '425'], 4429617]
[['450', '198', '291', '381'], 4390517]
[['366', '369', '286', '381'], 4449817]
[['77', '201', '330', '291'], 4405617]
[['341', '425', '373', '234'], 4317915]
[['269', '519', '381', '331'], 4307814]
[['339', '407', '269', '455'], 4458618]
[['107', '519', '455', '425'], 4329315]
[['366', '330', '455', '400'], 4413617]
[['198', '117', '330', '27'], 4385516]
[['21', '340', '181', '367'], 46869211]
[['202', '201', '458', '330'], 4416319]
[['341', '176', '286', '381'], 4351415]
[['367', '301', '291', '381'], 4371017]
[['55', '286', '291', '75'], 4426017]
[['269', '455', '400', '331'], 4311512]
[['200', '103', '519', '425'], 4439217]
[['367', '269', '400', '331'], 4344415]
[['455', '75', '381', '331'], 4299316]
[['450', '367', '503', '269'], 4438818]
[['330', '535', '519', '291'], 4348813]
[['304', '341', '330', '108'], 4394117]
[['448', '265', '330', '519'], 4405418]
[['245', '367', '269', '279'], 4418018]
[['305', '376', '425', '400'], 4393816]
[['107', '316', '425', '390'], 4321215]
[['245', '198', '269', '381'], 4408016]
[['448', '291', '316', '375'], 4355115]
[['56', '181', '519', '425'], 4448513]
[['366', '286', '384', '381'], 4410216]
[['341', '149', '291', '455'], 4355415]
[['455', '425', '375', '331'], 4303216]
[['202', '176', '425', '373'], 4366216]
[['67', '181', '77', '419'], 4546819]
[['103', '455', '108', '425'], 4361117]
[['202', '455', '316', '425'], 4361617]
[['330', '454', '455', '278'], 4341315]
[['131', '149', '455', '425'], 4369317]
[['149', '269', '519', '455'], 4343218]
[['503', '286', '269', '381'], 4359215]
[['198', '535', '519', '291'], 4368814]
[['230', '535', '291', '455'], 4373318]
[['198', '519', '425', '390'], 4348717]
[['265', '107', '519', '425'], 4360717]
[['97', '341', '286', '269'], 4374117]
[['301', '663', '425', '390'], 4348915]
[['181', '291', '455', '400'], 4375517]
[['119', '341', '269', '331'], 4551416]
[['203', '535', '519', '425'], 4423315]
[['103', '448', '384', '519'], 4408016]
[['411', '108', '425', '381'], 4326617]
[['248', '291', '455', '375'], 4330716]
[['218', '396', '316', '425'], 4402516]
[['304', '230', '274', '291'], 4428216]
[['274', '341', '269', '400'], 4364317]
[['131', '341', '291', '27'], 4377516]
[['15', '396', '167', '330'], 4446519]
[['198', '269', '519', '455'], 4365218]
[['103', '265', '400', '331'], 4378015]
[['448', '458', '535', '375'], 4379916]
[['230', '455', '316', '278'], 4361617]
[['450', '301', '248', '381'], 4389517]
[['341', '458', '375', '234'], 4343517]
[['519', '455', '425', '331'], 4309514]
[['266', '291', '455', '381'], 4332217]
[['358', '201', '330', '291'], 4435716]
[['380', '330', '286', '276'], 4422916]
[['200', '519', '455', '316'], 4403217]
[['176', '663', '519', '390'], 4344816]
[['176', '455', '234', '381'], 4316917]
[['407', '201', '269', '519'], 4410718]
[['202', '341', '463', '27'], 4382717]
[['203', '181', '269', '519'], 4481317]
[['267', '198', '291', '375'], 4463717]
[['149', '286', '291', '381'], 4332914]
[['407', '131', '535', '455'], 4431417]
[['263', '131', '535', '425'], 4427116]
[['304', '425', '400', '331'], 4340016]
[['121', '269', '279', '27'], 4433917]
[['249', '419', '330', '291'], 4413518]
[['202', '198', '27', '425'], 4394813]
[['448', '167', '384', '381'], 4370417]
[['225', '330', '269', '455'], 4394118]
[['67', '117', '316', '27'], 4429516]
[['330', '286', '291', '375'], 4341014]
[['181', '103', '269', '519'], 4428516]
[['67', '198', '269', '108'], 4456018]
[['263', '181', '367', '535'], 4485819]
[['286', '269', '519', '276', '331'], 4396016]
[['330', '663', '519', '291', '455'], 4432618]
[['330', '286', '291', '425', '375'], 4416916]
[['341', '286', '269', '381', '331'], 4412514]
[['56', '286', '269', '392', '381'], 4478617]
[['245', '503', '286', '269', '381'], 4494317]
[['376', '201', '176', '519', '425'], 4461717]
[['367', '330', '535', '286', '291'], 4468218]
[['448', '341', '291', '455', '375'], 4454215]
[['396', '351', '286', '316', '425'], 4441815]
[['419', '286', '384', '291', '381'], 4434117]
[['312', '663', '519', '425', '390'], 4484817]
[['419', '176', '425', '390', '400'], 4426615]
[['274', '201', '330', '291', '455'], 4463718]
[['341', '286', '384', '269', '381'], 4430717]
[['341', '286', '278', '425', '381'], 4412416]
[['77', '396', '330', '291', '455'], 4489918]
[['419', '286', '108', '425', '381'], 4421616]
[['448', '330', '291', '108', '27'], 4452616]
[['167', '108', '425', '390', '400'], 4401515]
[['396', '330', '291', '455', '108'], 4442317]
[['107', '286', '316', '425', '381'], 4403916]
[['330', '291', '108', '75', '27'], 4415617]
[['286', '269', '519', '381', '331'], 4395115]
[['448', '341', '663', '286', '381'], 4466115]
[['304', '411', '330', '108', '425'], 4471315]
[['367', '107', '286', '278', '381'], 4441315]
[['249', '274', '396', '330', '425'], 4509017]
[['121', '448', '663', '286', '381'], 4555114]
[['448', '330', '291', '455', '375'], 4450616]
[['201', '286', '291', '278', '381'], 4419415]
[['498', '286', '27', '425', '276'], 4442617]
[['121', '304', '448', '291', '381'], 4575617]
[['448', '330', '286', '108', '75'], 4458817]
[['67', '201', '248', '269', '381'], 4520917]
[['97', '248', '286', '269', '381'], 4436316]
[['448', '117', '519', '291', '381'], 4446817]
[['67', '286', '291', '316', '381'], 4492916]
[['167', '455', '108', '425', '400'], 4408217]
[['267', '198', '286', '291', '381'], 4545115]
[['663', '286', '316', '425', '381'], 4408017]
[['181', '305', '341', '535', '455'], 4541917]
[['519', '108', '425', '390', '400'], 4387317]
[['103', '286', '108', '425', '381'], 4437416]
[['181', '341', '519', '455', '331'], 4469115]
[['367', '330', '291', '455', '108'], 4453015]
[['304', '396', '167', '330', '291'], 4496016]
[['448', '198', '286', '384', '381'], 4477514]
[['141', '448', '330', '291', '375'], 4485117]
[['248', '286', '278', '425', '381'], 4405013]
[['367', '384', '269', '108', '381'], 4439417]
[['181', '248', '286', '269', '381'], 4473417]
[['663', '286', '291', '316', '381'], 4413116]
[['419', '455', '425', '400', '331'], 4407816]
[['97', '341', '330', '291', '455'], 4457417]
[['341', '330', '269', '455', '108'], 4441916]
[['280', '181', '286', '269', '375'], 4525517]
[['367', '107', '286', '269', '381'], 4448316]
[['411', '330', '291', '455', '108'], 4438015]
[['107', '286', '384', '291', '381'], 4416214]
[['67', '286', '291', '276', '381'], 4482917]
[['367', '503', '107', '286', '381'], 4476217]
[['181', '167', '455', '425', '400'], 4465417]
[['341', '535', '286', '269', '375'], 4438717]
[['301', '519', '316', '425', '390'], 4418517]
[['448', '291', '108', '75', '27'], 4436517]
[['198', '201', '286', '278', '381'], 4453016]
[['341', '330', '286', '291', '108'], 4443317]
[['149', '286', '316', '27', '425'], 4416615]
[['245', '291', '279', '27', '276'], 4448316]
[['198', '419', '316', '425', '400'], 4453317]
[['304', '396', '167', '330', '425'], 4490616]
[['448', '301', '330', '291', '75'], 4476517]
[['376', '176', '425', '390', '400'], 4428217]
[['448', '330', '291', '455', '108'], 4455018]
[['340', '411', '330', '108', '425'], 4502815]
[['121', '367', '286', '269', '381'], 4546817]
[['341', '117', '330', '291', '27'], 4450615]
[['198', '149', '519', '455', '425'], 4447817]
[['181', '286', '269', '425', '375'], 4464917]
[['225', '535', '392', '291', '455'], 4467317]
[['341', '269', '392', '455', '331'], 4418616]
[['330', '108', '425', '390', '400'], 4400516]
